first_name,gender,country,occurrences,rn
Anita,F,BE,2616,76
Liliane,F,BE,2591,77
Christelle,F,BE,2559,78
Eva,F,BE,2546,79
Emilie,F,BE,2542,80
Viviane,F,BE,2535,81
Marianne,F,BE,2507,82
Leen,F,BE,2504,83
Melanie,F,BE,2494,84
Sonia,F,BE,2403,85
Elke,F,BE,2373,86
Sonja,F,BE,2367,87
Nele,F,BE,2345,88
Annelies,F,BE,2296,89
Chris,F,BE,2281,90
Pauline,F,BE,2275,91
Kathleen,F,BE,2265,92
Danielle,F,BE,2237,93
Delphine,F,BE,2214,94
Laetitia,F,BE,2187,95
Claudine,F,BE,2176,96
Emma,F,BE,2161,97
Sandrine,F,BE,2123,98
Jennifer,F,BE,2104,99
Marijke,F,BE,2083,100
Angelique,F,BE,2082,101
Justine,F,BE,2080,102
Jolien,F,BE,2078,103
Francine,F,BE,2067,104
Karin,F,BE,2066,105
Chloe,F,BE,2038,106
Michele,F,BE,2034,107
Mireille,F,BE,2032,108
Cecile,F,BE,2027,109
Camille,F,BE,2011,110
Karen,F,BE,2000,111
Audrey,F,BE,1978,112
Stefanie,F,BE,1970,113
Joelle,F,BE,1931,114
Alexandra,F,BE,1919,115
Barbara,F,BE,1911,116
Louise,F,BE,1892,117
Bernadette,F,BE,1879,118
Cathy,F,BE,1847,119
Ines,F,BE,1845,120
Florence,F,BE,1840,121
Anais,F,BE,1835,122
Greet,F,BE,1834,123
Ria,F,BE,1826,124
Elise,F,BE,1814,125
Jeannine,F,BE,1806,126
Joke,F,BE,1785,127
Eline,F,BE,1772,128
Lea,F,BE,1771,129
Vicky,F,BE,1746,130
Elodie,F,BE,1743,131
Karine,F,BE,1740,132
Petra,F,BE,1740,133
Liesbeth,F,BE,1717,134
Nina,F,BE,1716,135
Muriel,F,BE,1707,136
Helene,F,BE,1700,137
Beatrice,F,BE,1696,138
Peggy,F,BE,1692,139
Mia,F,BE,1676,140
Tamara,F,BE,1661,141
Fanny,F,BE,1661,142
Aline,F,BE,1649,143
Jenny,F,BE,1636,144
Tine,F,BE,1635,145
Marine,F,BE,1632,146
Diane,F,BE,1632,147
Annemie,F,BE,1624,148
Elena,F,BE,1605,149
Claire,F,BE,1602,150
Josiane,F,BE,1595,151
Lien,F,BE,1589,152
Agnes,F,BE,1582,153
Alice,F,BE,1575,154
Vera,F,BE,1572,155
Aurore,F,BE,1571,156
Magda,F,BE,1558,157
Hanne,F,BE,1509,158
Claudia,F,BE,1506,159
Kristel,F,BE,1495,160
Amelie,F,BE,1490,161
Gerda,F,BE,1485,162
Jana,F,BE,1481,163
Deborah,F,BE,1479,164
Tania,F,BE,1473,165
Zoe,F,BE,1470,166
Diana,F,BE,1453,167
Amandine,F,BE,1443,168
Lina,F,BE,1442,169
Morgane,F,BE,1402,170
Michelle,F,BE,1397,171
Amber,F,BE,1388,172
Lucie,F,BE,1376,173
Evelyne,F,BE,1373,174
Lore,F,BE,1359,175
Anne-Marie,F,BE,1344,176
Magali,F,BE,1319,177
Arlette,F,BE,1317,178
Oceane,F,BE,1314,179
Daisy,F,BE,1304,180
Kimberly,F,BE,1302,181
Evelien,F,BE,1297,182
Lotte,F,BE,1295,183
Samira,F,BE,1290,184
Natacha,F,BE,1281,185
Elisabeth,F,BE,1271,186
Silke,F,BE,1259,187
Clara,F,BE,1257,188
Femke,F,BE,1249,189
Sylvia,F,BE,1247,190
Nora,F,BE,1246,191
Lola,F,BE,1244,192
Kathy,F,BE,1243,193
Lies,F,BE,1232,194
Tina,F,BE,1220,195
Denise,F,BE,1210,196
Joyce,F,BE,1209,197
Alicia,F,BE,1208,198
Rosa,F,BE,1205,199
Micheline,F,BE,1201,200
Marc,M,BE,13214,1
Patrick,M,BE,11986,2
David,M,BE,11173,3
Kevin,M,BE,10770,4
Thomas,M,BE,9870,5
Luc,M,BE,9856,6
Tom,M,BE,9607,7
Jan,M,BE,9467,8
Peter,M,BE,9049,9
Michel,M,BE,8991,10
Bart,M,BE,8976,11
Mohamed,M,BE,8928,12
Philippe,M,BE,8910,13
Michael,M,BE,8595,14
Nicolas,M,BE,7949,15
Christophe,M,BE,7823,16
Eric,M,BE,7654,17
Olivier,M,BE,7601,18
Alain,M,BE,7370,19
Johan,M,BE,7186,20
Dirk,M,BE,7119,21
Vincent,M,BE,6358,22
Daniel,M,BE,6321,23
Pierre,M,BE,6261,24
Steven,M,BE,6183,25
Pascal,M,BE,5996,26
Jean,M,BE,5874,27
Julien,M,BE,5838,28
Wim,M,BE,5558,29
Paul,M,BE,5528,30
Frederic,M,BE,5493,31
Jonathan,M,BE,5400,32
Cedric,M,BE,5315,33
Sebastien,M,BE,5250,34
Geert,M,BE,5213,35
Ali,M,BE,4990,36
Laurent,M,BE,4981,37
Guy,M,BE,4964,38
Koen,M,BE,4954,39
Eddy,M,BE,4910,40
Christian,M,BE,4850,41
Danny,M,BE,4759,42
Thierry,M,BE,4728,43
Maxime,M,BE,4654,44
Andre,M,BE,4610,45
Yves,M,BE,4595,46
Stijn,M,BE,4391,47
Tim,M,BE,4388,48
Francois,M,BE,4382,49
Didier,M,BE,4331,50
Frank,M,BE,4318,51
Simon,M,BE,4123,52
Pieter,M,BE,4123,53
Alex,M,BE,4071,54
Chris,M,BE,3828,55
Kristof,M,BE,3826,56
Benjamin,M,BE,3800,57
Robin,M,BE,3791,58
Bruno,M,BE,3783,59
Jonas,M,BE,3765,60
Louis,M,BE,3754,61
Ahmed,M,BE,3733,62
Dylan,M,BE,3695,63
Kris,M,BE,3684,64
Anthony,M,BE,3682,65
Gregory,M,BE,3666,66
Steve,M,BE,3653,67
Sam,M,BE,3646,68
Nico,M,BE,3583,69
Stephane,M,BE,3525,70
Jeroen,M,BE,3521,71
Robert,M,BE,3446,72
Sven,M,BE,3441,73
Kurt,M,BE,3435,74
Filip,M,BE,3374,75
Nick,M,BE,3371,76
Willy,M,BE,3345,77
Rudy,M,BE,3297,78
Arnaud,M,BE,3297,79
Mario,M,BE,3252,80
Jacques,M,BE,3227,81
Bert,M,BE,3217,82
Bernard,M,BE,3183,83
Alexandre,M,BE,3175,84
Dimitri,M,BE,3171,85
John,M,BE,3148,86
Serge,M,BE,3147,87
Andy,M,BE,3144,88
Benoit,M,BE,3138,89
Antoine,M,BE,3123,90
Ben,M,BE,3115,91
Quentin,M,BE,3093,92
Ronny,M,BE,3092,93
Jerome,M,BE,3071,94
Bjorn,M,BE,3019,95
Roger,M,BE,3008,96
Jurgen,M,BE,2965,97
Xavier,M,BE,2955,98
Maarten,M,BE,2938,99
Jens,M,BE,2927,100
Mathieu,M,BE,2924,101
Jeremy,M,BE,2898,102
Mike,M,BE,2884,103
Bram,M,BE,2836,104
Lucas,M,BE,2815,105
Guillaume,M,BE,2810,106
Francis,M,BE,2792,107
Stefan,M,BE,2781,108
Hans,M,BE,2780,109
Dominique,M,BE,2769,110
Niels,M,BE,2764,111
Martin,M,BE,2756,112
Mohammed,M,BE,2750,113
Erik,M,BE,2720,114
Wouter,M,BE,2706,115
Davy,M,BE,2703,116
Glenn,M,BE,2701,117
Jos,M,BE,2668,118
Yannick,M,BE,2634,119
Freddy,M,BE,2633,120
Abdel,M,BE,2617,121
Marcel,M,BE,2591,122
Ruben,M,BE,2516,123
Hugo,M,BE,2487,124
Tony,M,BE,2452,125
Gilles,M,BE,2452,126
Nathan,M,BE,2430,127
Karim,M,BE,2426,128
Said,M,BE,2419,129
Rudi,M,BE,2417,130
Rachid,M,BE,2416,131
Fabrice,M,BE,2410,132
Loic,M,BE,2341,133
Jo,M,BE,2338,134
Dries,M,BE,2319,135
Mathias,M,BE,2284,136
Dieter,M,BE,2280,137
Claude,M,BE,2255,138
Romain,M,BE,2255,139
Raphael,M,BE,2238,140
Rene,M,BE,2230,141
Matthias,M,BE,2225,142
Youssef,M,BE,2219,143
Jean-Pierre,M,BE,2218,144
Denis,M,BE,2175,145
Kenny,M,BE,2166,146
Geoffrey,M,BE,2156,147
Jimmy,M,BE,2155,148
Jef,M,BE,2148,149
Jose,M,BE,2136,150
Joris,M,BE,2135,151
Hassan,M,BE,2135,152
Ludo,M,BE,2120,153
Michiel,M,BE,2117,154
Arthur,M,BE,2107,155
Jelle,M,BE,2085,156
Samuel,M,BE,2083,157
Jordan,M,BE,2072,158
Georges,M,BE,2069,159
Damien,M,BE,2044,160
Johnny,M,BE,2041,161
Guido,M,BE,2037,162
Victor,M,BE,2030,163
Jason,M,BE,2023,164
Frederik,M,BE,2018,165
Gert,M,BE,1999,166
Adrien,M,BE,1986,167
Marco,M,BE,1982,168
Mustafa,M,BE,1965,169
Bryan,M,BE,1965,170
Florian,M,BE,1961,171
Benny,M,BE,1954,172
Stefaan,M,BE,1934,173
Ivan,M,BE,1931,174
Walter,M,BE,1911,175
Axel,M,BE,1910,176
Omar,M,BE,1897,177
William,M,BE,1855,178
Antonio,M,BE,1842,179
Ibrahim,M,BE,1841,180
Joseph,M,BE,1833,181
Adam,M,BE,1830,182
Henri,M,BE,1820,183
Jordy,M,BE,1817,184
Stef,M,BE,1800,185
Alexander,M,BE,1788,186
Albert,M,BE,1770,187
Ludovic,M,BE,1754,188
Arne,M,BE,1746,189
Sander,M,BE,1734,190
Roland,M,BE,1733,191
Mehdi,M,BE,1731,192
Erwin,M,BE,1711,193
Charles,M,BE,1709,194
Gaetan,M,BE,1702,195
Wesley,M,BE,1685,196
Theo,M,BE,1666,197
Lorenzo,M,BE,1666,198
Fabian,M,BE,1655,199
Maxim,M,BE,1644,200
Mariam,F,BF,38,1
Fatimata,F,BF,21,2
Aicha,F,BF,20,3
Aminata,F,BF,19,4
Awa,F,BF,18,5
Ouedraogo,F,BF,13,6
Djeneba,F,BF,13,7
Kadi,F,BF,12,8
Sali,F,BF,11,9
Alima,F,BF,11,10
Fatim,F,BF,10,11
Rasmata,F,BF,9,12
Fatoumata,F,BF,9,13
Catherine,F,BF,9,14
Salimata,F,BF,9,15
Aida,F,BF,9,16
Assetou,F,BF,9,17
Adjara,F,BF,8,18
Sanata,F,BF,8,19
Salamata,F,BF,8,20
Biba,F,BF,8,21
Bintou,F,BF,8,22
Maimouna,F,BF,8,23
Fanta,F,BF,7,24
Safi,F,BF,7,25
Safiatou,F,BF,7,26
Ami,F,BF,7,27
Zalissa,F,BF,6,28
Kabore,F,BF,6,29
Isabelle,F,BF,6,30
Fatou,F,BF,6,31
Sylvie,F,BF,6,32
Traore,F,BF,6,33
Nafissatou,F,BF,6,34
Alice,F,BF,6,35
Samira,F,BF,6,36
Elisabeth,F,BF,6,37
Marie,F,BF,5,38
Felicite,F,BF,5,39
Martine,F,BF,5,40
Jacqueline,F,BF,5,41
Viviane,F,BF,5,42
Celine,F,BF,5,43
Nafi,F,BF,5,44
Bibata,F,BF,5,45
Madina,F,BF,5,46
Diane,F,BF,5,47
Oumou,F,BF,5,48
Adja,F,BF,5,49
Moussa,F,BF,5,50
Blandine,F,BF,5,51
Sita,F,BF,5,52
Beatrice,F,BF,4,53
Therese,F,BF,4,54
Rachida,F,BF,4,55
Aissa,F,BF,4,56
Haoua,F,BF,4,57
Abibata,F,BF,4,58
Odile,F,BF,4,59
Mai,F,BF,4,60
Assita,F,BF,4,61
Djamila,F,BF,4,62
Olivia,F,BF,4,63
Mamou,F,BF,4,64
Mounira,F,BF,4,65
Adissa,F,BF,4,66
Marina,F,BF,4,67
Grace,F,BF,4,68
Adeline,F,BF,4,69
Amina,F,BF,4,70
Veronique,F,BF,4,71
Maria,F,BF,4,72
Edith,F,BF,4,73
Rose,F,BF,4,74
Sawadogo,F,BF,4,75
Chantal,F,BF,4,76
Rita,F,BF,4,77
Denise,F,BF,4,78
Barkissa,F,BF,4,79
Elise,F,BF,4,80
Elodie,F,BF,4,81
Clarisse,F,BF,3,82
Orokia,F,BF,3,83
Fadila,F,BF,3,84
Simone,F,BF,3,85
Nathalie,F,BF,3,86
Nadege,F,BF,3,87
Yvette,F,BF,3,88
Alimatou,F,BF,3,89
Cecile,F,BF,3,90
Esther,F,BF,3,91
Marietou,F,BF,3,92
Lucie,F,BF,3,93
Debora,F,BF,3,94
Ramata,F,BF,3,95
Balkissa,F,BF,3,96
Adama,F,BF,3,97
Mamouna,F,BF,3,98
Victorine,F,BF,3,99
Ramatou,F,BF,3,100
Sanfo,F,BF,3,101
Justine,F,BF,3,102
Noelie,F,BF,3,103
Rama,F,BF,3,104
Honorine,F,BF,3,105
Angeline,F,BF,3,106
Marthe,F,BF,3,107
Lea,F,BF,3,108
Judith,F,BF,3,109
Aline,F,BF,3,110
Djami,F,BF,3,111
Juliette,F,BF,3,112
Zenabou,F,BF,3,113
Rosalie,F,BF,3,114
Nicole,F,BF,3,115
Bara,F,BF,3,116
Asseta,F,BF,3,117
Alimata,F,BF,3,118
Azeta,F,BF,3,119
Leila,F,BF,3,120
Mamounata,F,BF,3,121
Sonia,F,BF,3,122
Mouniratou,F,BF,3,123
Sarata,F,BF,3,124
Sandrine,F,BF,3,125
Minata,F,BF,3,126
Pauline,F,BF,2,127
Genevieve,F,BF,2,128
Anne,F,BF,2,129
Nouriatou,F,BF,2,130
Georgette,F,BF,2,131
Odette,F,BF,2,132
Some,F,BF,2,133
Zara,F,BF,2,134
Angele,F,BF,2,135
Celestine,F,BF,2,136
Louise,F,BF,2,137
Ange,F,BF,2,138
Sophie,F,BF,2,139
Sala,F,BF,2,140
Gwladys,F,BF,2,141
Sorgho,F,BF,2,142
Roukiatou,F,BF,2,143
Saidou,F,BF,2,144
Saibata,F,BF,2,145
Ruth,F,BF,2,146
Elisa,F,BF,2,147
Safoura,F,BF,2,148
Da,F,BF,2,149
Sadia,F,BF,2,150
Safietou,F,BF,2,151
Coulibaly,F,BF,2,152
Charlotte,F,BF,2,153
Melanie,F,BF,2,154
Clementine,F,BF,2,155
Safiata,F,BF,2,156
Safia,F,BF,2,157
Christiane,F,BF,2,158
Christine,F,BF,2,159
Claire,F,BF,2,160
Sandra,F,BF,2,161
Regina,F,BF,2,162
Maimounata,F,BF,2,163
Rakieta,F,BF,2,164
Batoma,F,BF,2,165
Yaro,F,BF,2,166
Mohamed,F,BF,2,167
Monique,F,BF,2,168
Emma,F,BF,2,169
Dramane,F,BF,2,170
Pelagie,F,BF,2,171
Bassira,F,BF,2,172
Abiba,F,BF,2,173
Kadidiatou,F,BF,2,174
Bourema,F,BF,2,175
Estelle,F,BF,2,176
Djata,F,BF,2,177
Aboubacar,F,BF,2,178
Brigitte,F,BF,2,179
Sanou,F,BF,2,180
Abzeta,F,BF,2,181
Patricia,F,BF,2,182
Rihanata,F,BF,2,183
Faouzia,F,BF,2,184
Fati,F,BF,2,185
Balguissa,F,BF,2,186
Pascaline,F,BF,2,187
Nadia,F,BF,2,188
Carine,F,BF,2,189
Valerie,F,BF,2,190
Naimatou,F,BF,2,191
Setou,F,BF,2,192
Adjaratou,F,BF,2,193
Agathe,F,BF,2,194
Azara,F,BF,2,195
Marata,F,BF,2,196
Irene,F,BF,2,197
Carole,F,BF,2,198
Sami,F,BF,2,199
Nikiema,F,BF,2,200
Adama,M,BF,74,1
Moussa,M,BF,60,2
Issa,M,BF,46,3
Ouedraogo,M,BF,46,4
Souleymane,M,BF,45,5
Karim,M,BF,42,6
Abdoulaye,M,BF,41,7
Boureima,M,BF,41,8
Yacouba,M,BF,37,9
Issouf,M,BF,36,10
Daouda,M,BF,35,11
Ibrahim,M,BF,35,12
Mohamed,M,BF,32,13
Alassane,M,BF,32,14
Ousmane,M,BF,32,15
Madi,M,BF,31,16
Idrissa,M,BF,31,17
Inoussa,M,BF,30,18
Salif,M,BF,29,19
Hamidou,M,BF,29,20
Issaka,M,BF,28,21
Sayouba,M,BF,26,22
Ali,M,BF,26,23
Harouna,M,BF,25,24
Oumarou,M,BF,24,25
Aziz,M,BF,23,26
Moumouni,M,BF,23,27
Saidou,M,BF,23,28
Zakaria,M,BF,23,29
Omar,M,BF,22,30
Soumaila,M,BF,21,31
Kabore,M,BF,21,32
Sawadogo,M,BF,21,33
Seydou,M,BF,20,34
Mahamadi,M,BF,19,35
Aboubacar,M,BF,18,36
Rasmane,M,BF,18,37
Oumar,M,BF,17,38
David,M,BF,16,39
Amadou,M,BF,16,40
Hamado,M,BF,14,41
Mamadou,M,BF,13,42
Drissa,M,BF,13,43
Abdoul,M,BF,13,44
Dramane,M,BF,13,45
Mahamoudou,M,BF,12,46
Emmanuel,M,BF,12,47
Paul,M,BF,12,48
Yaya,M,BF,12,49
Ousseni,M,BF,12,50
Daniel,M,BF,10,51
Kader,M,BF,10,52
Bouba,M,BF,10,53
Kassoum,M,BF,10,54
Traore,M,BF,10,55
Amidou,M,BF,10,56
Boukare,M,BF,10,57
Alidou,M,BF,10,58
Arouna,M,BF,10,59
Salam,M,BF,9,60
Assami,M,BF,9,61
Boukary,M,BF,9,62
Lassina,M,BF,9,63
Issiaka,M,BF,8,64
Amed,M,BF,8,65
Noufou,M,BF,8,66
Siaka,M,BF,8,67
Pascal,M,BF,8,68
Sylvain,M,BF,8,69
Bassirou,M,BF,8,70
Ibrahima,M,BF,8,71
Robert,M,BF,8,72
Francois,M,BF,8,73
Zongo,M,BF,8,74
Yassia,M,BF,8,75
Moustapha,M,BF,8,76
Soulemane,M,BF,8,77
Ismael,M,BF,7,78
Hamadou,M,BF,7,79
Abdou,M,BF,7,80
Seni,M,BF,7,81
Jean,M,BF,7,82
Andre,M,BF,7,83
Clement,M,BF,7,84
Yacou,M,BF,7,85
Michel,M,BF,7,86
Augustin,M,BF,7,87
Belem,M,BF,7,88
Boubakar,M,BF,7,89
Felix,M,BF,6,90
Dieudonne,M,BF,6,91
Didier,M,BF,6,92
Nikiema,M,BF,6,93
Joseph,M,BF,6,94
Benjamin,M,BF,6,95
Tassere,M,BF,6,96
Sidiki,M,BF,6,97
Salifou,M,BF,6,98
Sanou,M,BF,6,99
Fabrice,M,BF,6,100
Bakary,M,BF,6,101
Compaore,M,BF,6,102
Mamoudou,M,BF,6,103
Savadogo,M,BF,6,104
Lassane,M,BF,6,105
Martin,M,BF,6,106
Eric,M,BF,6,107
Hamed,M,BF,6,108
Nicolas,M,BF,6,109
Rabo,M,BF,6,110
Stephane,M,BF,6,111
Roger,M,BF,6,112
Amade,M,BF,6,113
Lamine,M,BF,5,114
Ablasse,M,BF,5,115
Moumini,M,BF,5,116
Cheick,M,BF,5,117
Mathieu,M,BF,5,118
Charles,M,BF,5,119
Boukari,M,BF,5,120
Youssouf,M,BF,5,121
Jonas,M,BF,5,122
Vincent,M,BF,5,123
Edmond,M,BF,5,124
Arnaud,M,BF,5,125
Issoufou,M,BF,5,126
Halidou,M,BF,5,127
Souley,M,BF,5,128
Nana,M,BF,5,129
Hermann,M,BF,5,130
Raso,M,BF,5,131
Ayouba,M,BF,5,132
Aime,M,BF,5,133
Desire,M,BF,5,134
Ousseini,M,BF,5,135
Franck,M,BF,5,136
Denis,M,BF,5,137
Salomon,M,BF,5,138
Rachid,M,BF,5,139
Abass,M,BF,5,140
Emile,M,BF,5,141
Pierre,M,BF,5,142
Alexis,M,BF,5,143
Christian,M,BF,5,144
Fousseni,M,BF,4,145
Bernard,M,BF,4,146
Sibiri,M,BF,4,147
Noel,M,BF,4,148
Saydou,M,BF,4,149
Victor,M,BF,4,150
Tidiane,M,BF,4,151
Mahama,M,BF,4,152
Jacques,M,BF,4,153
Norbert,M,BF,4,154
Nourou,M,BF,4,155
Fidele,M,BF,4,156
Ouattara,M,BF,4,157
Sana,M,BF,4,158
Maxime,M,BF,4,159
Abel,M,BF,4,160
Assane,M,BF,4,161
Antoine,M,BF,4,162
Yameogo,M,BF,4,163
Xavier,M,BF,4,164
Bruno,M,BF,4,165
Lamoussa,M,BF,4,166
Appolinaire,M,BF,4,167
Kalifa,M,BF,4,168
Prosper,M,BF,4,169
Amado,M,BF,4,170
Elie,M,BF,4,171
Gilbert,M,BF,4,172
Soule,M,BF,4,173
Nestor,M,BF,4,174
Moctar,M,BF,3,175
Guillaume,M,BF,3,176
Ilboudo,M,BF,3,177
Nouroudine,M,BF,3,178
Patrice,M,BF,3,179
Soro,M,BF,3,180
Lazare,M,BF,3,181
Lucien,M,BF,3,182
Salfo,M,BF,3,183
Arsene,M,BF,3,184
Basile,M,BF,3,185
Hema,M,BF,3,186
Isma,M,BF,3,187
Adam,M,BF,3,188
Somaila,M,BF,3,189
Fatao,M,BF,3,190
Albert,M,BF,3,191
Zoumana,M,BF,3,192
Kindo,M,BF,3,193
Zalle,M,BF,3,194
Laurent,M,BF,3,195
Konate,M,BF,3,196
Soungalo,M,BF,3,197
Aly,M,BF,3,198
Barnabas,M,BF,3,199
Julien,M,BF,3,200
Elena,F,BG,2519,1
Maria,F,BG,1984,2
Atanas,F,BG,1917,3
Mariia,F,BG,1875,4
Daniela,F,BG,1829,5
Desislava,F,BG,1720,6
Gergana,F,BG,1613,7
Milena,F,BG,1562,8
Diana,F,BG,1462,9
Teodora,F,BG,1204,10
Tania,F,BG,1193,11
Petia,F,BG,1160,12
Mariana,F,BG,1153,13
Galina,F,BG,1138,14
Neli,F,BG,1116,15
Ani,F,BG,1085,16
Krasimira,F,BG,1041,17
Valentina,F,BG,994,18
Margarita,F,BG,979,19
Violeta,F,BG,961,20
Fatme,F,BG,946,21
Ivanka,F,BG,931,22
Anna,F,BG,931,23
Vania,F,BG,923,24
Nina,F,BG,898,25
Svetla,F,BG,892,26
Ivelina,F,BG,884,27
Kristina,F,BG,857,28
Svetlana,F,BG,847,29
Irina,F,BG,837,30
Gabriela,F,BG,801,31
Iva,F,BG,778,32
Rositsa,F,BG,768,33
Simona,F,BG,757,34
Marina,F,BG,755,35
Stefka,F,BG,694,36
Albena,F,BG,677,37
Antoaneta,F,BG,630,38
Niki,F,BG,621,39
Petya,F,BG,618,40
Rumiana,F,BG,590,41
Galia,F,BG,579,42
Mariq,F,BG,578,43
Hristina,F,BG,578,44
Tsvetelina,F,BG,569,45
Monika,F,BG,569,46
Veselina,F,BG,567,47
Eli,F,BG,557,48
Katia,F,BG,549,49
Silvia,F,BG,544,50
Ekaterina,F,BG,541,51
Aleksandra,F,BG,540,52
Kalina,F,BG,530,53
Miglena,F,BG,525,54
Silviia,F,BG,519,55
Nadezhda,F,BG,515,56
Pavlina,F,BG,515,57
Tatiana,F,BG,513,58
Nadia,F,BG,510,59
Irena,F,BG,508,60
Viktoriia,F,BG,501,61
Vesela,F,BG,498,62
Aleks,F,BG,496,63
Ralitsa,F,BG,493,64
Radostina,F,BG,489,65
Mariya,F,BG,484,66
Magdalena,F,BG,477,67
Tanya,F,BG,471,68
Denitsa,F,BG,471,69
Iordanka,F,BG,470,70
Stela,F,BG,469,71
Penka,F,BG,462,72
Emine,F,BG,459,73
Reni,F,BG,455,74
Plamena,F,BG,444,75
Stanislava,F,BG,440,76
Ayse,F,BG,438,77
Darina,F,BG,436,78
Radka,F,BG,432,79
Iliana,F,BG,425,80
Veronika,F,BG,424,81
Katerina,F,BG,415,82
Nikol,F,BG,406,83
Pepa,F,BG,402,84
Polina,F,BG,401,85
Zlatka,F,BG,401,86
Mimi,F,BG,398,87
Maia,F,BG,398,88
Vili,F,BG,396,89
Lili,F,BG,393,90
Nevena,F,BG,390,91
Mariela,F,BG,384,92
Kremena,F,BG,380,93
Emiliia,F,BG,376,94
Donka,F,BG,375,95
Maya,F,BG,374,96
Khristina,F,BG,373,97
Veneta,F,BG,373,98
Miroslava,F,BG,365,99
Emilia,F,BG,356,100
Sonia,F,BG,355,101
Sibel,F,BG,354,102
Mariiana,F,BG,349,103
Boriana,F,BG,349,104
Aneta,F,BG,338,105
Mihaela,F,BG,337,106
Dimitrina,F,BG,334,107
Lora,F,BG,333,108
Ioana,F,BG,330,109
Borislava,F,BG,327,110
Dora,F,BG,325,111
Snezhana,F,BG,325,112
Yana,F,BG,325,113
Angelina,F,BG,324,114
Desi,F,BG,323,115
Martina,F,BG,323,116
Eva,F,BG,322,117
Pepi,F,BG,319,118
Rosi,F,BG,314,119
Vanya,F,BG,313,120
Eleonora,F,BG,308,121
Anelia,F,BG,290,122
Atanaska,F,BG,289,123
Nadejda,F,BG,288,124
Ana,F,BG,288,125
Alexandra,F,BG,286,126
Vera,F,BG,286,127
Nikoleta,F,BG,286,128
Zornitsa,F,BG,285,129
Ivana,F,BG,284,130
Elitsa,F,BG,281,131
Ginka,F,BG,280,132
Aneliia,F,BG,279,133
Nataliia,F,BG,277,134
Snejana,F,BG,276,135
Iana,F,BG,274,136
Didi,F,BG,273,137
Aylin,F,BG,270,138
Stefani,F,BG,270,139
Cvetelina,F,BG,269,140
Evelina,F,BG,269,141
Nikolina,F,BG,269,142
Natalia,F,BG,262,143
Liudmila,F,BG,259,144
Iuliia,F,BG,257,145
Ina,F,BG,257,146
Viktoria,F,BG,256,147
Rosica,F,BG,256,148
Ahmet,F,BG,254,149
Zdravka,F,BG,254,150
Petq,F,BG,254,151
Yordanka,F,BG,252,152
Marieta,F,BG,250,153
Iskra,F,BG,249,154
Sevda,F,BG,248,155
Tanq,F,BG,247,156
Valia,F,BG,247,157
Zlatina,F,BG,245,158
Melek,F,BG,245,159
Elka,F,BG,244,160
Victoria,F,BG,241,161
Anita,F,BG,240,162
Vasilka,F,BG,239,163
Deniz,F,BG,234,164
Biliana,F,BG,234,165
Katya,F,BG,233,166
Mila,F,BG,229,167
Julia,F,BG,228,168
Mira,F,BG,228,169
Liliia,F,BG,224,170
Milka,F,BG,220,171
Ayshe,F,BG,219,172
Emi,F,BG,218,173
Adriana,F,BG,217,174
Radoslava,F,BG,216,175
Liliana,F,BG,214,176
Veska,F,BG,214,177
Asia,F,BG,214,178
Velichka,F,BG,214,179
Iveta,F,BG,214,180
Olga,F,BG,213,181
Iliiana,F,BG,211,182
Anife,F,BG,210,183
Mikhaela,F,BG,207,184
Stanka,F,BG,206,185
Todorka,F,BG,203,186
Yoana,F,BG,202,187
Vanq,F,BG,201,188
Tedi,F,BG,200,189
Silviq,F,BG,199,190
Silviya,F,BG,199,191
Adelina,F,BG,198,192
Tsvetanka,F,BG,198,193
Diliana,F,BG,197,194
Antoniia,F,BG,197,195
Melisa,F,BG,197,196
Veselka,F,BG,196,197
Tatyana,F,BG,196,198
Kameliia,F,BG,196,199
Geri,F,BG,191,200
Ivan,M,BG,7346,1
Georgi,M,BG,7188,2
Nikolai,M,BG,3396,3
Dimitar,M,BG,2950,4
Plamen,M,BG,2508,5
Stefan,M,BG,2442,6
Martin,M,BG,2172,7
Krasimir,M,BG,2131,8
Todor,M,BG,2004,9
Dimit'r,M,BG,1954,10
Emil,M,BG,1920,11
Angel,M,BG,1879,12
Nikolay,M,BG,1801,13
Vasil,M,BG,1798,14
Ivailo,M,BG,1689,15
Valentin,M,BG,1669,16
Petar,M,BG,1606,17
Hristo,M,BG,1595,18
Vladimir,M,BG,1546,19
Kiril,M,BG,1419,20
Miroslav,M,BG,1397,21
Rumen,M,BG,1380,22
Borislav,M,BG,1337,23
Daniel,M,BG,1299,24
Pet'r,M,BG,1287,25
Ivo,M,BG,1252,26
Stanislav,M,BG,1218,27
Veselin,M,BG,1176,28
Nikola,M,BG,1165,29
Milen,M,BG,1132,30
Radoslav,M,BG,1092,31
Ali,M,BG,1048,32
Mitko,M,BG,1034,33
Anton,M,BG,1030,34
Aleksand'r,M,BG,1022,35
Boris,M,BG,1011,36
Asen,M,BG,991,37
Mustafa,M,BG,961,38
Rosen,M,BG,958,39
Svetoslav,M,BG,921,40
Iordan,M,BG,920,41
Stoian,M,BG,916,42
Khristo,M,BG,906,43
Pavel,M,BG,844,44
Viktor,M,BG,839,45
Aleksandar,M,BG,818,46
Simeon,M,BG,815,47
Alexander,M,BG,798,48
Petko,M,BG,796,49
Mehmed,M,BG,785,50
Kostadin,M,BG,785,51
